"","eeacellcode","x","y"
"2204","100kmE19N33",1950000,3350000
"2205","100kmE20N33",2050000,3350000
"2206","100kmE21N33",2150000,3350000
"2207","100kmE22N33",2250000,3350000
"2208","100kmE23N33",2350000,3350000
"2209","100kmE24N33",2450000,3350000
"2210","100kmE25N33",2550000,3350000
"2211","100kmE26N33",2650000,3350000
"2212","100kmE27N33",2750000,3350000
"2213","100kmE28N33",2850000,3350000
"2214","100kmE29N33",2950000,3350000
"2215","100kmE30N33",3050000,3350000
"2216","100kmE31N33",3150000,3350000
"2217","100kmE32N33",3250000,3350000
"2218","100kmE33N33",3350000,3350000
"2219","100kmE34N33",3450000,3350000
"2220","100kmE35N33",3550000,3350000
"2221","100kmE36N33",3650000,3350000
"2222","100kmE37N33",3750000,3350000
"2223","100kmE38N33",3850000,3350000
"2224","100kmE39N33",3950000,3350000
"2225","100kmE40N33",4050000,3350000
"2226","100kmE41N33",4150000,3350000
"2227","100kmE42N33",4250000,3350000
"2228","100kmE43N33",4350000,3350000
"2229","100kmE44N33",4450000,3350000
"2230","100kmE45N33",4550000,3350000
"2231","100kmE46N33",4650000,3350000
"2232","100kmE47N33",4750000,3350000
"2233","100kmE48N33",4850000,3350000
"2234","100kmE49N33",4950000,3350000
"2235","100kmE50N33",5050000,3350000
"2236","100kmE51N33",5150000,3350000
"2237","100kmE52N33",5250000,3350000
"2238","100kmE53N33",5350000,3350000
"2239","100kmE54N33",5450000,3350000
"2240","100kmE55N33",5550000,3350000
"2241","100kmE56N33",5650000,3350000
"2242","100kmE57N33",5750000,3350000
"2243","100kmE58N33",5850000,3350000
"2244","100kmE59N33",5950000,3350000
"2245","100kmE60N33",6050000,3350000
"2246","100kmE61N33",6150000,3350000
"2247","100kmE62N33",6250000,3350000
"2248","100kmE63N33",6350000,3350000
"2249","100kmE64N33",6450000,3350000
"2250","100kmE65N33",6550000,3350000
"2251","100kmE66N33",6650000,3350000
"2252","100kmE67N33",6750000,3350000
"2253","100kmE68N33",6850000,3350000
"2254","100kmE69N33",6950000,3350000
"2255","100kmE70N33",7050000,3350000
"2256","100kmE71N33",7150000,3350000
"2257","100kmE72N33",7250000,3350000
"2258","100kmE73N33",7350000,3350000
"2259","100kmE74N33",7450000,3350000
"2260","100kmE75N33",7550000,3350000
"2261","100kmE76N33",7650000,3350000
"2262","100kmE77N33",7750000,3350000
"2263","100kmE78N33",7850000,3350000
"2264","100kmE79N33",7950000,3350000
"2265","100kmE80N33",8050000,3350000
"2266","100kmE81N33",8150000,3350000
"2267","100kmE82N33",8250000,3350000
"2268","100kmE83N33",8350000,3350000
"2269","100kmE0N34",50000,3450000
"2270","100kmE1N34",150000,3450000
"2271","100kmE2N34",250000,3450000
"2272","100kmE3N34",350000,3450000
"2273","100kmE4N34",450000,3450000
"2274","100kmE5N34",550000,3450000
"2275","100kmE6N34",650000,3450000
"2276","100kmE7N34",750000,3450000
"2277","100kmE8N34",850000,3450000
"2278","100kmE9N34",950000,3450000
"2279","100kmE10N34",1050000,3450000
"2280","100kmE11N34",1150000,3450000
"2281","100kmE12N34",1250000,3450000
"2282","100kmE13N34",1350000,3450000
"2283","100kmE14N34",1450000,3450000
"2284","100kmE15N34",1550000,3450000
"2285","100kmE16N34",1650000,3450000
"2286","100kmE17N34",1750000,3450000
"2287","100kmE18N34",1850000,3450000
"2288","100kmE19N34",1950000,3450000
"2289","100kmE20N34",2050000,3450000
"2290","100kmE21N34",2150000,3450000
"2291","100kmE22N34",2250000,3450000
"2292","100kmE23N34",2350000,3450000
"2293","100kmE24N34",2450000,3450000
"2294","100kmE25N34",2550000,3450000
"2295","100kmE26N34",2650000,3450000
"2296","100kmE27N34",2750000,3450000
"2297","100kmE28N34",2850000,3450000
"2298","100kmE29N34",2950000,3450000
"2299","100kmE30N34",3050000,3450000
"2300","100kmE31N34",3150000,3450000
"2301","100kmE32N34",3250000,3450000
"2302","100kmE33N34",3350000,3450000
"2303","100kmE34N34",3450000,3450000
"2304","100kmE35N34",3550000,3450000
"2305","100kmE36N34",3650000,3450000
"2306","100kmE37N34",3750000,3450000
"2307","100kmE38N34",3850000,3450000
"2308","100kmE39N34",3950000,3450000
"2309","100kmE40N34",4050000,3450000
"2310","100kmE41N34",4150000,3450000
"2311","100kmE42N34",4250000,3450000
"2312","100kmE43N34",4350000,3450000
"2313","100kmE44N34",4450000,3450000
"2314","100kmE45N34",4550000,3450000
"2315","100kmE46N34",4650000,3450000
"2316","100kmE47N34",4750000,3450000
"2317","100kmE48N34",4850000,3450000
"2318","100kmE49N34",4950000,3450000
"2319","100kmE50N34",5050000,3450000
"2320","100kmE51N34",5150000,3450000
"2321","100kmE52N34",5250000,3450000
"2322","100kmE53N34",5350000,3450000
"2323","100kmE54N34",5450000,3450000
"2324","100kmE55N34",5550000,3450000
"2325","100kmE56N34",5650000,3450000
"2326","100kmE57N34",5750000,3450000
"2327","100kmE58N34",5850000,3450000
"2328","100kmE59N34",5950000,3450000
"2329","100kmE60N34",6050000,3450000
"2330","100kmE61N34",6150000,3450000
"2331","100kmE62N34",6250000,3450000
"2332","100kmE63N34",6350000,3450000
"2333","100kmE64N34",6450000,3450000
"2334","100kmE65N34",6550000,3450000
"2335","100kmE66N34",6650000,3450000
"2336","100kmE67N34",6750000,3450000
"2337","100kmE68N34",6850000,3450000
"2338","100kmE69N34",6950000,3450000
"2339","100kmE70N34",7050000,3450000
"2340","100kmE71N34",7150000,3450000
"2341","100kmE72N34",7250000,3450000
"2342","100kmE73N34",7350000,3450000
"2343","100kmE74N34",7450000,3450000
"2344","100kmE75N34",7550000,3450000
"2345","100kmE76N34",7650000,3450000
"2346","100kmE77N34",7750000,3450000
"2347","100kmE78N34",7850000,3450000
"2348","100kmE79N34",7950000,3450000
"2349","100kmE80N34",8050000,3450000
"2350","100kmE81N34",8150000,3450000
"2351","100kmE82N34",8250000,3450000
"2352","100kmE83N34",8350000,3450000
"2353","100kmE0N35",50000,3550000
"2354","100kmE1N35",150000,3550000
"2355","100kmE2N35",250000,3550000
"2356","100kmE3N35",350000,3550000
"2357","100kmE4N35",450000,3550000
"2358","100kmE5N35",550000,3550000
"2359","100kmE6N35",650000,3550000
"2360","100kmE7N35",750000,3550000
"2361","100kmE8N35",850000,3550000
"2362","100kmE9N35",950000,3550000
"2363","100kmE10N35",1050000,3550000
"2364","100kmE11N35",1150000,3550000
"2365","100kmE12N35",1250000,3550000
"2366","100kmE13N35",1350000,3550000
"2367","100kmE14N35",1450000,3550000
"2368","100kmE15N35",1550000,3550000
"2369","100kmE16N35",1650000,3550000
"2370","100kmE17N35",1750000,3550000
"2371","100kmE18N35",1850000,3550000
"2372","100kmE19N35",1950000,3550000
"2373","100kmE20N35",2050000,3550000
"2374","100kmE21N35",2150000,3550000
"2375","100kmE22N35",2250000,3550000
"2376","100kmE23N35",2350000,3550000
"2377","100kmE24N35",2450000,3550000
"2378","100kmE25N35",2550000,3550000
"2379","100kmE26N35",2650000,3550000
"2380","100kmE27N35",2750000,3550000
"2381","100kmE28N35",2850000,3550000
"2382","100kmE29N35",2950000,3550000
"2383","100kmE30N35",3050000,3550000
"2384","100kmE31N35",3150000,3550000
"2385","100kmE32N35",3250000,3550000
"2386","100kmE33N35",3350000,3550000
"2387","100kmE34N35",3450000,3550000
"2388","100kmE35N35",3550000,3550000
"2389","100kmE36N35",3650000,3550000
"2390","100kmE37N35",3750000,3550000
"2391","100kmE38N35",3850000,3550000
"2392","100kmE39N35",3950000,3550000
"2393","100kmE40N35",4050000,3550000
"2394","100kmE41N35",4150000,3550000
"2395","100kmE42N35",4250000,3550000
"2396","100kmE43N35",4350000,3550000
"2397","100kmE44N35",4450000,3550000
"2398","100kmE45N35",4550000,3550000
"2399","100kmE46N35",4650000,3550000
"2400","100kmE47N35",4750000,3550000
"2401","100kmE48N35",4850000,3550000
"2402","100kmE49N35",4950000,3550000
"2403","100kmE50N35",5050000,3550000
"2404","100kmE51N35",5150000,3550000
"2405","100kmE52N35",5250000,3550000
"2406","100kmE53N35",5350000,3550000
"2407","100kmE54N35",5450000,3550000
"2408","100kmE55N35",5550000,3550000
"2409","100kmE56N35",5650000,3550000
"2410","100kmE57N35",5750000,3550000
"2411","100kmE58N35",5850000,3550000
"2412","100kmE59N35",5950000,3550000
"2413","100kmE60N35",6050000,3550000
"2414","100kmE61N35",6150000,3550000
"2415","100kmE62N35",6250000,3550000
"2416","100kmE63N35",6350000,3550000
"2417","100kmE64N35",6450000,3550000
"2418","100kmE65N35",6550000,3550000
"2419","100kmE66N35",6650000,3550000
"2420","100kmE67N35",6750000,3550000
"2421","100kmE68N35",6850000,3550000
"2422","100kmE69N35",6950000,3550000
"2423","100kmE70N35",7050000,3550000
"2424","100kmE71N35",7150000,3550000
"2425","100kmE72N35",7250000,3550000
"2426","100kmE73N35",7350000,3550000
"2427","100kmE74N35",7450000,3550000
"2428","100kmE75N35",7550000,3550000
"2429","100kmE76N35",7650000,3550000
"2430","100kmE77N35",7750000,3550000
"2431","100kmE78N35",7850000,3550000
"2432","100kmE79N35",7950000,3550000
"2433","100kmE80N35",8050000,3550000
"2434","100kmE81N35",8150000,3550000
"2435","100kmE82N35",8250000,3550000
"2436","100kmE83N35",8350000,3550000
"2437","100kmE0N36",50000,3650000
"2438","100kmE1N36",150000,3650000
"2439","100kmE2N36",250000,3650000
"2440","100kmE3N36",350000,3650000
"2441","100kmE4N36",450000,3650000
"2442","100kmE5N36",550000,3650000
"2443","100kmE6N36",650000,3650000
"2444","100kmE7N36",750000,3650000
"2445","100kmE8N36",850000,3650000
"2446","100kmE9N36",950000,3650000
"2447","100kmE10N36",1050000,3650000
"2448","100kmE11N36",1150000,3650000
"2449","100kmE12N36",1250000,3650000
"2450","100kmE13N36",1350000,3650000
"2451","100kmE14N36",1450000,3650000
"2452","100kmE15N36",1550000,3650000
"2453","100kmE16N36",1650000,3650000
"2454","100kmE17N36",1750000,3650000
"2455","100kmE18N36",1850000,3650000
"2456","100kmE19N36",1950000,3650000
"2457","100kmE20N36",2050000,3650000
"2458","100kmE21N36",2150000,3650000
"2459","100kmE22N36",2250000,3650000
"2460","100kmE23N36",2350000,3650000
"2461","100kmE24N36",2450000,3650000
"2462","100kmE25N36",2550000,3650000
"2463","100kmE26N36",2650000,3650000
"2464","100kmE27N36",2750000,3650000
"2465","100kmE28N36",2850000,3650000
"2466","100kmE29N36",2950000,3650000
"2467","100kmE30N36",3050000,3650000
"2468","100kmE31N36",3150000,3650000
"2469","100kmE32N36",3250000,3650000
"2470","100kmE33N36",3350000,3650000
"2471","100kmE34N36",3450000,3650000
"2472","100kmE35N36",3550000,3650000
"2473","100kmE36N36",3650000,3650000
"2474","100kmE37N36",3750000,3650000
"2475","100kmE38N36",3850000,3650000
"2476","100kmE39N36",3950000,3650000
"2477","100kmE40N36",4050000,3650000
"2478","100kmE41N36",4150000,3650000
"2479","100kmE42N36",4250000,3650000
"2480","100kmE43N36",4350000,3650000
"2481","100kmE44N36",4450000,3650000
"2482","100kmE45N36",4550000,3650000
"2483","100kmE46N36",4650000,3650000
"2484","100kmE47N36",4750000,3650000
"2485","100kmE48N36",4850000,3650000
"2486","100kmE49N36",4950000,3650000
"2487","100kmE50N36",5050000,3650000
"2488","100kmE51N36",5150000,3650000
"2489","100kmE52N36",5250000,3650000
"2490","100kmE53N36",5350000,3650000
"2491","100kmE54N36",5450000,3650000
"2492","100kmE55N36",5550000,3650000
"2493","100kmE56N36",5650000,3650000
"2494","100kmE57N36",5750000,3650000
"2495","100kmE58N36",5850000,3650000
"2496","100kmE59N36",5950000,3650000
"2497","100kmE60N36",6050000,3650000
"2498","100kmE61N36",6150000,3650000
"2499","100kmE62N36",6250000,3650000
"2500","100kmE63N36",6350000,3650000
"2501","100kmE64N36",6450000,3650000
"2502","100kmE65N36",6550000,3650000
"2503","100kmE66N36",6650000,3650000
"2504","100kmE67N36",6750000,3650000
"2505","100kmE68N36",6850000,3650000
"2506","100kmE69N36",6950000,3650000
"2507","100kmE70N36",7050000,3650000
"2508","100kmE71N36",7150000,3650000
"2509","100kmE72N36",7250000,3650000
"2510","100kmE73N36",7350000,3650000
"2511","100kmE74N36",7450000,3650000
"2512","100kmE75N36",7550000,3650000
"2513","100kmE76N36",7650000,3650000
"2514","100kmE77N36",7750000,3650000
"2515","100kmE78N36",7850000,3650000
"2516","100kmE79N36",7950000,3650000
"2517","100kmE80N36",8050000,3650000
"2518","100kmE81N36",8150000,3650000
"2519","100kmE82N36",8250000,3650000
"2520","100kmE83N36",8350000,3650000
"2521","100kmE0N37",50000,3750000
"2522","100kmE1N37",150000,3750000
"2523","100kmE2N37",250000,3750000
"2524","100kmE3N37",350000,3750000
"2525","100kmE4N37",450000,3750000
"2526","100kmE5N37",550000,3750000
"2527","100kmE6N37",650000,3750000
"2528","100kmE7N37",750000,3750000
"2529","100kmE8N37",850000,3750000
"2530","100kmE9N37",950000,3750000
"2531","100kmE10N37",1050000,3750000
"2532","100kmE11N37",1150000,3750000
"2533","100kmE12N37",1250000,3750000
"2534","100kmE13N37",1350000,3750000
"2535","100kmE14N37",1450000,3750000
"2536","100kmE15N37",1550000,3750000
"2537","100kmE16N37",1650000,3750000
"2538","100kmE17N37",1750000,3750000
"2539","100kmE18N37",1850000,3750000
"2540","100kmE19N37",1950000,3750000
"2541","100kmE20N37",2050000,3750000
"2542","100kmE21N37",2150000,3750000
"2543","100kmE22N37",2250000,3750000
"2544","100kmE23N37",2350000,3750000
"2545","100kmE24N37",2450000,3750000
"2546","100kmE25N37",2550000,3750000
"2547","100kmE26N37",2650000,3750000
"2548","100kmE27N37",2750000,3750000
"2549","100kmE28N37",2850000,3750000
"2550","100kmE29N37",2950000,3750000
"2551","100kmE30N37",3050000,3750000
"2552","100kmE31N37",3150000,3750000
"2553","100kmE32N37",3250000,3750000
"2554","100kmE33N37",3350000,3750000
"2555","100kmE34N37",3450000,3750000
"2556","100kmE35N37",3550000,3750000
"2557","100kmE36N37",3650000,3750000
"2558","100kmE37N37",3750000,3750000
"2559","100kmE38N37",3850000,3750000
"2560","100kmE39N37",3950000,3750000
"2561","100kmE40N37",4050000,3750000
"2562","100kmE41N37",4150000,3750000
"2563","100kmE42N37",4250000,3750000
"2564","100kmE43N37",4350000,3750000
"2565","100kmE44N37",4450000,3750000
"2566","100kmE45N37",4550000,3750000
"2567","100kmE46N37",4650000,3750000
"2568","100kmE47N37",4750000,3750000
"2569","100kmE48N37",4850000,3750000
"2570","100kmE49N37",4950000,3750000
"2571","100kmE50N37",5050000,3750000
"2572","100kmE51N37",5150000,3750000
"2573","100kmE52N37",5250000,3750000
"2574","100kmE53N37",5350000,3750000
"2575","100kmE54N37",5450000,3750000
"2576","100kmE55N37",5550000,3750000
"2577","100kmE56N37",5650000,3750000
"2578","100kmE57N37",5750000,3750000
"2579","100kmE58N37",5850000,3750000
"2580","100kmE59N37",5950000,3750000
"2581","100kmE60N37",6050000,3750000
"2582","100kmE61N37",6150000,3750000
"2583","100kmE62N37",6250000,3750000
"2584","100kmE63N37",6350000,3750000
"2585","100kmE64N37",6450000,3750000
"2586","100kmE65N37",6550000,3750000
"2587","100kmE66N37",6650000,3750000
"2588","100kmE67N37",6750000,3750000
"2589","100kmE68N37",6850000,3750000
"2590","100kmE69N37",6950000,3750000
"2591","100kmE70N37",7050000,3750000
"2592","100kmE71N37",7150000,3750000
"2593","100kmE72N37",7250000,3750000
"2594","100kmE73N37",7350000,3750000
"2595","100kmE74N37",7450000,3750000
"2596","100kmE75N37",7550000,3750000
"2597","100kmE76N37",7650000,3750000
"2598","100kmE77N37",7750000,3750000
"2599","100kmE78N37",7850000,3750000
"2600","100kmE79N37",7950000,3750000
"2601","100kmE80N37",8050000,3750000
"2602","100kmE81N37",8150000,3750000
"2603","100kmE82N37",8250000,3750000
"2604","100kmE83N37",8350000,3750000
"2605","100kmE0N38",50000,3850000
"2606","100kmE1N38",150000,3850000
"2607","100kmE2N38",250000,3850000
"2608","100kmE3N38",350000,3850000
"2609","100kmE4N38",450000,3850000
"2610","100kmE5N38",550000,3850000
"2611","100kmE6N38",650000,3850000
"2612","100kmE7N38",750000,3850000
"2613","100kmE8N38",850000,3850000
"2614","100kmE9N38",950000,3850000
"2615","100kmE10N38",1050000,3850000
"2616","100kmE11N38",1150000,3850000
"2617","100kmE12N38",1250000,3850000
"2618","100kmE13N38",1350000,3850000
"2619","100kmE14N38",1450000,3850000
"2620","100kmE15N38",1550000,3850000
"2621","100kmE16N38",1650000,3850000
"2622","100kmE17N38",1750000,3850000
"2623","100kmE18N38",1850000,3850000
"2624","100kmE19N38",1950000,3850000
"2625","100kmE20N38",2050000,3850000
"2626","100kmE21N38",2150000,3850000
"2627","100kmE22N38",2250000,3850000
"2628","100kmE23N38",2350000,3850000
"2629","100kmE24N38",2450000,3850000
"2630","100kmE25N38",2550000,3850000
"2631","100kmE26N38",2650000,3850000
"2632","100kmE27N38",2750000,3850000
"2633","100kmE28N38",2850000,3850000
"2634","100kmE29N38",2950000,3850000
"2635","100kmE30N38",3050000,3850000
"2636","100kmE31N38",3150000,3850000
"2637","100kmE32N38",3250000,3850000
"2638","100kmE33N38",3350000,3850000
"2639","100kmE34N38",3450000,3850000
"2640","100kmE35N38",3550000,3850000
"2641","100kmE36N38",3650000,3850000
"2642","100kmE37N38",3750000,3850000
"2643","100kmE38N38",3850000,3850000
"2644","100kmE39N38",3950000,3850000
"2645","100kmE40N38",4050000,3850000
"2646","100kmE41N38",4150000,3850000
"2647","100kmE42N38",4250000,3850000
"2648","100kmE43N38",4350000,3850000
"2649","100kmE44N38",4450000,3850000
"2650","100kmE45N38",4550000,3850000
"2651","100kmE46N38",4650000,3850000
"2652","100kmE47N38",4750000,3850000
"2653","100kmE48N38",4850000,3850000
"2654","100kmE49N38",4950000,3850000
"2655","100kmE50N38",5050000,3850000
"2656","100kmE51N38",5150000,3850000
"2657","100kmE52N38",5250000,3850000
"2658","100kmE53N38",5350000,3850000
"2659","100kmE54N38",5450000,3850000
"2660","100kmE55N38",5550000,3850000
"2661","100kmE56N38",5650000,3850000
"2662","100kmE57N38",5750000,3850000
"2663","100kmE58N38",5850000,3850000
"2664","100kmE59N38",5950000,3850000
"2665","100kmE60N38",6050000,3850000
"2666","100kmE61N38",6150000,3850000
"2667","100kmE62N38",6250000,3850000
"2668","100kmE63N38",6350000,3850000
"2669","100kmE64N38",6450000,3850000
"2670","100kmE65N38",6550000,3850000
"2671","100kmE66N38",6650000,3850000
"2672","100kmE67N38",6750000,3850000
"2673","100kmE68N38",6850000,3850000
"2674","100kmE69N38",6950000,3850000
"2675","100kmE70N38",7050000,3850000
"2676","100kmE71N38",7150000,3850000
"2677","100kmE72N38",7250000,3850000
"2678","100kmE73N38",7350000,3850000
"2679","100kmE74N38",7450000,3850000
"2680","100kmE75N38",7550000,3850000
"2681","100kmE76N38",7650000,3850000
"2682","100kmE77N38",7750000,3850000
"2683","100kmE78N38",7850000,3850000
"2684","100kmE79N38",7950000,3850000
"2685","100kmE80N38",8050000,3850000
"2686","100kmE81N38",8150000,3850000
"2687","100kmE82N38",8250000,3850000
"2688","100kmE83N38",8350000,3850000
"2689","100kmE0N39",50000,3950000
"2690","100kmE1N39",150000,3950000
"2691","100kmE2N39",250000,3950000
"2692","100kmE3N39",350000,3950000
"2693","100kmE4N39",450000,3950000
"2694","100kmE5N39",550000,3950000
"2695","100kmE6N39",650000,3950000
"2696","100kmE7N39",750000,3950000
"2697","100kmE8N39",850000,3950000
"2698","100kmE9N39",950000,3950000
"2699","100kmE10N39",1050000,3950000
"2700","100kmE11N39",1150000,3950000
"2701","100kmE12N39",1250000,3950000
"2702","100kmE13N39",1350000,3950000
"2703","100kmE14N39",1450000,3950000
"2704","100kmE15N39",1550000,3950000
"2705","100kmE16N39",1650000,3950000
"2706","100kmE17N39",1750000,3950000
"2707","100kmE18N39",1850000,3950000
"2708","100kmE19N39",1950000,3950000
"2709","100kmE20N39",2050000,3950000
"2710","100kmE21N39",2150000,3950000
"2711","100kmE22N39",2250000,3950000
"2712","100kmE23N39",2350000,3950000
"2713","100kmE24N39",2450000,3950000
"2714","100kmE25N39",2550000,3950000
"2715","100kmE26N39",2650000,3950000
"2716","100kmE27N39",2750000,3950000
"2717","100kmE28N39",2850000,3950000
"2718","100kmE29N39",2950000,3950000
"2719","100kmE30N39",3050000,3950000
"2720","100kmE31N39",3150000,3950000
"2721","100kmE32N39",3250000,3950000
"2722","100kmE33N39",3350000,3950000
"2723","100kmE34N39",3450000,3950000
"2724","100kmE35N39",3550000,3950000
"2725","100kmE36N39",3650000,3950000
